Book Id,Title,Author,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genres
31420,The Journals of Sylvia Plath,Sylvia Plath/Karen V. Kukil,4.31,0571205216,9780571205219,eng,752,106,9,6/13/2013,Faber & Faber,"Nonfiction;Poetry;Classics;Biography;Autobiography,Memoir;Health,Mental Health;Biography Memoir;Biography,Autobiography;Diary;Diary,Journal"
13504,A Clash of Kings (A Song of Ice and Fire  #2),George R.R. Martin/Roy Dotrice,4.41,073930870X,9780739308707,eng,0,113,12,2/17/2004,Random House Audio,"Fantasy;Fiction;Fantasy,Epic Fantasy;Science Fiction Fantasy;Fantasy,High Fantasy;Adult;Adventure;Audiobook;Fantasy,Dragons;Epic"
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,3.69,074349170X,9780743491709,eng,320,183,16,2/27/2007,Star Trek,"Media Tie In,Star Trek;Science Fiction;Fiction;Star Trek,Star Trek Original Series;Science Fiction Fantasy"
45369,Arthur & George,Julian Barnes,3.7,1400097037,9781400097036,eng,445,11626,1141,1/9/2007,Vintage International,"Fiction;Historical,Historical Fiction;Mystery;Historical;European Literature,British Literature;Literary Fiction;Mystery,Crime;Literature;Contemporary;Novels"
26187,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,0743486226,9780743486224,eng,572,5738,630,7/28/2003,Atria Books,"Fiction;Mystery;Thriller;Thriller,Mystery Thriller;Suspense;Adventure;Mystery,Crime;Historical,Historical Fiction;Novels;Adult"
7624,Lord of the Flies,William Golding,3.68,0140283331,9780140283334,eng,182,2036679,26199,10/1/1999,Penguin Books,"Classics;Fiction;Young Adult;Academic,School;Literature;Science Fiction,Dystopia;Academic,Read For School;Novels;Young Adult,High School;Adventure"
18930,The Uses of Literature,Italo Calvino/Patrick Creagh,4.07,0156932504,9780156932509,eng,341,900,32,10/21/1987,Mariner Books,"Nonfiction;Writing,Essays;Criticism,Literary Criticism;European Literature,Italian Literature;Literature;Writing,Books About Books;Language,Writing;Criticism;Cultural,Italy;Philosophy"
1853,Wild About Books,Judy Sierra/Marc Brown,4.17,037582538X,9780375825385,eng,40,4541,378,8/10/2004,Alfred A. Knopf Books for Young Readers,"Childrens,Picture Books;Animals;Childrens;Writing,Books About Books;Childrens,Storytime;Fiction;Poetry;Humor;Fantasy;Academic,School"
13215,Life Doesn't Frighten Me,Maya Angelou/Jean-Michel Basquiat/Sara Jane Boyers,4.41,1556702884,9781556702884,eng,32,1246,164,2/6/1996,Harry N. Abrams,"Poetry;Childrens,Picture Books;Art;Childrens;Nonfiction;Classics;Cultural,African American;Contemporary;Childrens,Juvenile;Psychology"
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,4.47,0879756322,9780879756321,eng,157,14,0,12/1/1991,Prometheus Books,"Philosophy;Nonfiction;History;Classics;LGBT,Queer"
10445,Too Far to Go: The Maples Stories,John Updike,4.02,0449200167,9780449200162,eng,256,361,35,6/12/1982,Fawcett Books,"Short Stories;Fiction;Literature,American;Classics;Literature;Marriage;Literary Fiction;Family;Contemporary;Short Stories,Short Story Collection"
29966,The Shape of Things to Come,H.G. Wells/John Clute,3.61,0141441046,9780141441047,eng,530,931,43,5/26/2006,Penguin Books Limited,"Science Fiction;Fiction;Classics;Science Fiction,Dystopia;Speculative Fiction;Novels;European Literature,British Literature;Science Fiction Fantasy;Fantasy;Apocalyptic,Post Apocalyptic"
22726,Por los pelos,Marian Keyes,3.81,1400002214,9781400002214,spa,592,34,5,9/17/2002,Plaza y Janes,"Womens Fiction,Chick Lit;Fiction;Romance;Contemporary;Humor;Cultural,Ireland;Romance,Contemporary Romance;Womens Fiction;European Literature,Irish Literature;Adult"
35757,Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel,Phyllis A. Bird,3.8,0800631285,9780800631284,eng,304,10,0,1/1/1997,Augsburg Fortress Publishing,"Christianity,Old Testament;Religion,Theology;Religion"
3476,Icy Sparks,Gwyn Hyman Rubio,3.7,0142000205,9780142000205,eng,320,37936,1192,3/8/2001,Penguin Books,"Fiction;Historical,Historical Fiction;Adult Fiction;Contemporary;Young Adult,Coming Of Age;Novels;Womens Fiction,Chick Lit;Book Club;Historical;Literary Fiction"
35561,The Beatles' Story on Capitol Records  Part Two: The Albums,Bruce Spizer,4.72,0966264924,9780966264920,eng,264,29,0,1/1/2010,Four Ninety-Eight Productions,Music
10546,The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,4.0,043977439X,9780439774390,eng,272,1693,76,7/1/2006,Scholastic Inc.,"Fantasy;Adventure;Childrens;Mystery;Childrens,Middle Grade;Fiction;Science Fiction,Time Travel;Young Adult;Novels;European Literature,Italian Literature"
11584,On Writing: A Memoir,Stephen King,4.33,0340820462,9780340820469,eng,384,1118,142,9/1/2001,New English Library,"Nonfiction;Language,Writing;Autobiography,Memoir;Biography;Reference;Audiobook;Biography,Autobiography;Biography Memoir;Writing,Books About Books;Self Help"
40460,Ragtime in Simla (Joe Sandilands  #2),Barbara Cleverly,3.84,0385339720,9780385339728,en-US,368,60,10,7/25/2006,Delta,"Mystery;Mystery,Historical Mystery;Historical,Historical Fiction;Cultural,India;Historical;Fiction;Mystery,Crime;Cultural,Asia;European Literature,British Literature;Literature,20th Century"
13596,ヒカルの碁 15、さよなら,Yumi Hotta/Yumi Hotta,4.25,4088732154,9784088732152,jpn,211,289,8,12/24/2001,集英社,"Sequential Art,Manga;Sequential Art,Comics;Sequential Art,Graphic Novels;Games,Go;Young Adult;Manga,Shonen;Fiction;Sports,Sports;Cultural,Japan;Fantasy"
11777,Black Girl/White Girl,Joyce Carol Oates,3.23,0061125644,9780061125645,eng,288,2662,290,10/17/2006,Ecco,"Fiction;Historical,Historical Fiction;The United States Of America;Contemporary;Novels;Literature;Literary Fiction;Race;Adult;Literature,American"
26922,Affliction,Russell Banks/Pierre Furlan,3.99,2742722807,9782742722808,fre,486,63,1,12/29/1999,Babel,"Fiction;Novels;Literature;Contemporary;Literary Fiction;Mystery;Literature,American;Suspense;The United States Of America;Adult Fiction"
24478,i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson/Chuck Klosterman,4.11,0811853195,9780811853194,en-US,156,114,12,3/30/2006,Chronicle Books,"Art;Nonfiction;Games,Video Games;Sequential Art,Comics;Games,Gaming;Culture,Pop Culture;Sports and Games,Games"
35413,Star Wars: Empire  Volume 7: The Wrong Side of the War,Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,3.79,1593077092,9781593077099,eng,144,109,7,1/30/2007,Dark Horse Books,"Media Tie In,Star Wars;Sequential Art,Graphic Novels;Sequential Art,Comics;Science Fiction;Comics,Comic Book;Fiction;Space"
28340,Las Noches Blancas. El Jugador. Un Ladrón Honrado. (Sepan Cuantos  #259),Fyodor Dostoyevsky,3.9,9684324162,9789684324169,spa,147,52,7,10/28/1998,Porrua,
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien/Christopher Tolkien,4.47,0395606489,9780395606483,eng,102,531,14,10/1/1992,Houghton Mifflin,"Fantasy;Art;Fiction;Childrens,Picture Books;Sequential Art,Graphic Novels;Reference;Science Fiction;Classics;Literature"
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova/Richard Pevear,4.31,1570754365,9781570754364,eng,192,62,9,10/1/2002,Orbis Books,"Religion;Religion,Theology;Nonfiction;Religion,Church;Cultural,Russia;History;Biography Memoir;Spirituality;Christian"
842,The Psychology of Everyday Things,Donald A. Norman,4.17,0465067093,9780465067091,eng,257,265,31,6/13/1988,Basic Books,"Design;Nonfiction;Business;Psychology;Science;Art;Science,Technology;Science,Engineering;Computer Science,Programming;Art,Art Design"
18837,Cliffs Notes on Woolf's Mrs. Dalloway,Gary K. Carey,3.09,0764544578,9780764544576,eng,72,10,2,12/12/2003,Cliffs Notes,Literary Criticism
18053,Meet Mr. Mulliner,P.G. Wodehouse,4.06,1585672750,9781585672752,eng,203,1224,89,5/13/2002,Harry N. Abrams,"Fiction;Humor;Short Stories;Classics;Humor,Comedy;European Literature,British Literature;Audiobook;Literature;Literature,20th Century;Literature,English Literature"
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,0060589469,9780060589462,eng,540,166046,6446,4/25/2006,HarperTorch,Philosophy;Fiction;Classics;Spirituality;Travel;Psychology;Self Help;Literature;Unfinished;Religion
12840,Second Ring of Power,Carlos Castañeda,4.03,0671732471,9780671732479,en-US,328,2779,33,4/1/1991,Washington Square Press,"Spirituality;Philosophy;Nonfiction;Anthropology;Occult,Mysticism;Religion;Biography;Spirituality,New Age;Philosophy,Metaphysics;Occult"
23060,The Fashion System,Roland Barthes/Matthew    Ward/Richard Howard,3.54,0520071778,9780520071773,eng,351,228,10,7/25/1990,University of California Press,"Couture,Fashion;Philosophy;Nonfiction;Philosophy,Theory;Linguistics,Semiotics;Anthropology;Reference,Research;Writing,Essays;Art;Design"
30053,Only the River Runs Free (The Galway Chronicles  #1),Bodie Thoene/Brock Thoene,4.09,0785263780,9780785263784,eng,271,1387,104,1/14/1997,Thomas Nelson,"Historical,Historical Fiction;Christian Fiction;Fiction;Christian;Cultural,Ireland;Historical;Romance;European Literature,Irish Literature;Adult Fiction;Romance,Christian Romance"
34324,The School Skeleton (A to Z Mysteries  #19),Ron Roy/John Steven Gurney,3.99,0375813683,9780375813689,en-US,96,1844,70,1/28/2003,Random House Books for Young Readers,"Mystery;Childrens;Fiction;Childrens,Chapter Books;Childrens,2nd Grade;Childrens,Middle Grade;Adventure;Kids;Childrens,Juvenile;Young Adult"
13486,How to Think Theologically,Howard W. Stone/James O. Duke,3.67,0800638182,9780800638184,en-US,142,235,22,1/1/2006,Fortress Press,"Religion,Theology;Religion;Christian;Religion,Christianity;Textbooks;Nonfiction;Academic,School;Language,Writing"
27511,The Commanders,Bob Woodward,3.71,0743234758,9780743234757,eng,400,527,26,1/1/2002,Simon & Schuster,"History;Nonfiction;Politics;War,Military Fiction;War;Biography;North American Hi...,American History;Military,Military History;Leadership;Politics,Government"
1852,The Call of the Wild,Jack London/Avi,3.86,0439227143,9780439227148,eng,172,274649,7203,1/1/2001,Scholastic,"Classics;Fiction;Adventure;Young Adult;Animals;Historical,Historical Fiction;Literature;Academic,School;Childrens;Novels"
33581,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,3.0,1873448031,9781873448038,eng,240,1,0,8/14/1994,Cruithne Press,History
18564,The Summit (Everest  #3),Gordon Korman,3.96,0439411378,9780439411370,eng,154,2584,106,10/1/2002,Scholastic Paperbacks,"Adventure;Young Adult;Fiction;Childrens;Realistic Fiction;Childrens,Middle Grade;Adventure,Survival;Childrens,Juvenile;Action;Contemporary"
38592,Plants Bite Back! (DK Readers),Richard Platt,3.88,0789447541,635517047547,eng,48,21,5,10/25/1999,DK Publishing (Dorling Kindersley),Science;Nonfiction
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,193336856X,9781933368566,eng,128,134,32,2/15/2007,Soft Skull Press,"Fiction;Historical,Historical Fiction;Animals;Historical;European Literature,British Literature;Audiobook;Biography Memoir;Novella;Novels;Female Authors"
31116,The Dew Breaker,Edwidge Danticat,3.8,1400034299,9781400034291,eng,244,5891,584,3/8/2005,Vintage,"Fiction;Short Stories;Historical,Historical Fiction;Novels;Literature;Literary Fiction;Historical;Contemporary;Academic,School;Academic,Read For School"
11684,The Known World,Edward P. Jones,3.83,0007195303,9780007195305,eng,388,449,83,10/1/2004,Harper Perennial,"Historical,Historical Fiction;Fiction;Cultural,African American;Historical;Literature;Novels;Literary Fiction;Book Club;Race;Literature,American"
24827,Ship of Fools,Richard Paul Russo,3.74,0441008933,9780441008933,eng,370,2192,206,12/31/2001,Ace,"Science Fiction;Horror;Fiction;Space,Space Opera;Science Fiction,Aliens;Space;Mystery;Thriller;Speculative Fiction;Science Fiction Fantasy"
25743,The Slave,Isaac Bashevis Singer/Cecil Hemley,4.18,0374506809,9780374506803,eng,320,2040,150,10/1/1988,Farrar  Straus and Giroux,"Fiction;Historical,Historical Fiction;Classics;Literature,Jewish;Cultural,Poland;Nobel Prize;Literature;Novels;Historical;European Literature,Polish Literature"
38511,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,3.92,0553292781,9780553292787,eng,346,1425,73,4/24/1993,Sweet Valley,"Young Adult;Fiction;Historical,Historical Fiction;Childrens;Romance;Historical;Young Adult,Teen;Family;Kids;Childrens,Middle Grade"
31822,Philosophy of Religion: An Anthology,Louis P. Pojman,3.94,0534543642,9780534543648,en-US,582,97,7,5/7/2002,Wadsworth Publishing Company,Philosophy;Religion;Textbooks;Nonfiction;Reference;Spirituality
40816,Turtles & Tortoises for Dummies,Liz Palika,3.57,0764553135,9780764553134,eng,328,53,5,3/15/2001,For Dummies,Animals;Nonfiction
25278,Child of the Owl (Golden Mountain Chronicles  #7),Laurence Yep,3.61,006440336X,9780064403368,eng,288,437,31,5/8/2001,HarperCollins,"Historical,Historical Fiction;Young Adult;Fiction;Childrens;Historical;Childrens,Middle Grade;Literature,Asian Literature;Academic,School;Childrens,Juvenile;Novels"
30658,Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,0872201929,9780872201927,eng,59,16700,353,10/1/1993,Hackett Publishing Company  Inc.,"Philosophy;Nonfiction;Classics;Cultural,France;Academic,School;Religion;Academic,College;Philosophy,Metaphysics;Literature,17th Century;Academic,Read For School"
26064,Kissing in Manhattan,David Schickler,3.61,0385335679,9780385335676,eng,288,2665,304,8/27/2002,Dial Press Trade Paperback,"Fiction;Short Stories;New York;Book Club;Novels;Contemporary;Adult;Literature,American;Literary Fiction;Modern"
34539,Going Postal (Discworld  #33),Terry Pratchett,4.38,0060013133,9780060013134,en-US,377,969,114,9/28/2004,Harper,"Fantasy;Fiction;Humor;Humor,Comedy;Science Fiction Fantasy;Audiobook;Science Fiction;Adult;Novels;Young Adult"
40582,Michael Moore's Fahrenheit 9/11: How One Film Divided a Nation,Robert Brent Toplin,3.44,0700614524,9780700614523,eng,161,9,1,4/20/2006,University Press of Kansas,
18653,Shop in the Name of Love (The Cheetah Girls #2),Deborah Gregory/Paul Mantell,3.64,0786813857,9780786813858,eng,132,54,5,9/15/1999,Jump at the Sun,Juvenile Fiction
18226,Maxims and Reflections,Johann Wolfgang von Goethe/Peter Hutchinson/Elisabeth Stopp,3.82,0140447202,9780140447200,eng,208,280,23,3/1/1999,Penguin Books,"Philosophy;Nonfiction;Classics;European Literature,German Literature;Literature;Writing,Essays;Literature,19th Century;History;Science;Cultural,Germany"
22199,Year Zero,Jeff Long,3.6,1416534423,9781416534426,eng,416,2164,139,7/1/2006,Atria Books,"Fiction;Science Fiction;Horror;Thriller;Apocalyptic,Post Apocalyptic;Science Fiction,Apocalyptic;Adventure;Mystery;Religion;Fantasy"
21723,Like A Charm,Karin Slaughter/Peter Robinson/John Connolly/Denise Mina/Mark Billingham,3.48,0060583312,9780060583316,en-US,384,22,4,5/26/2015,William Morrow Paperbacks,"Short Stories;Thriller;Mystery,Crime;Mystery;Anthologies;Fiction;Audiobook;Suspense;Horror;Thriller,Mystery Thriller"
31960,The Best American Sports Writing 2003,Buzz Bissinger/Glenn Stout/Elizabeth Gilbert/Bill Plaschke/Gary Smith/Michael J. Agovino,3.87,0618251324,9780618251322,eng,352,53,2,10/10/2003,Mariner Books,"Sports,Sports;Nonfiction;Anthologies"
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.63,0679643257,9780679643258,eng,1184,991,55,9/21/2004,Modern Library,"Nonfiction;Biography;Autobiography,Memoir;Biography,Autobiography;Poetry;Feminism;Biography Memoir;Cultural,African American;Womens;Classics"
10073,A Long Way Down,Nick Hornby,3.42,1594481938,9781594481932,eng,368,65202,3943,5/2/2006,Riverhead Books,"Fiction;Contemporary;Humor;European Literature,British Literature;Novels;Adult;Adult Fiction;Audiobook;Health,Mental Health;Literature"
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle/Leslie S. Klinger,4.53,039305800X,9780393058000,eng,907,2203,32,11/7/2005,W. W. Norton & Company,"Classics;Mystery;Fiction;Mystery,Crime;Mystery,Detective;Literature;Short Stories;Thriller;Thriller,Mystery Thriller;Historical,Victorian"
12114,The Oil Jar and Other Stories,Luigi Pirandello/Stanley Appelbaum,3.85,048628459X,9780486284590,eng,96,214,18,4/3/1995,Dover Publications,"Short Stories;Fiction;Classics;European Literature,Italian Literature;Cultural,Italy;Nobel Prize;Plays;Humor,Comedy;Literature,20th Century;Literature"
9632,Switch on the Night,Ray Bradbury/Leo Dillon/Diane Dillon,4.13,0553112449,9780553112443,en-US,40,198,12,9/14/2004,Dragonfly Books,"Childrens,Picture Books;Childrens;Fiction;Fantasy;Short Stories;Classics;Art"
27924,The Essential Augustine,Augustine of Hippo/Vernon J. Bourke,3.69,0915144077,9780915144075,eng,268,114,7,8/1/1978,Hackett Publishing Company (Indianapolis  IN),"Philosophy;Religion,Theology;Religion;Nonfiction;Religion,Christianity;Classics;History;Politics"
11886,Falconer,John Cheever,3.66,0224014013,9780224014014,eng,224,7,0,7/7/1977,Random House UK Ltd (A Division of Random House Group),"Fiction;Classics;Novels;Literature;Literary Fiction;Mystery,Crime;Literature,American;LGBT;Literature,20th Century;Mystery"
16697,The Mysteries of Pittsburgh,Michael Chabon,3.64,0060790598,9780060790592,eng,320,21823,1518,7/5/2005,Harper Perennial,"Fiction;LGBT;Novels;Contemporary;Young Adult,Coming Of Age;Literary Fiction;Literature;LGBT,Queer;Literature,American;Adult"
19352,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,3.68,0804717117,9780804717113,eng,122,314,42,8/1/1989,Stanford University Press,"Classics;Poetry;Fiction;Fantasy,Mythology;Literature;Fantasy;Academic,School;Epic;Religion;Literature,Ancient"
18610,Thin Air (Spenser  #22),Robert B. Parker/David Dukes,3.9,0425152901,9780425152904,en-US,320,4055,141,4/1/1996,G.P. Putnam's Sons,"Mystery;Fiction;Mystery,Detective;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Suspense;Mystery,Hard Boiled;Action;Audiobook"
7150,Crime and Punishment (Norton Critical Editions),Fyodor Dostoyevsky/George Gibian/Jessie Coulson,4.21,0393096335,9780393096330,eng,690,34,5,4/1/1964,Norton and Co.,"Classics;Fiction;Cultural,Russia;Literature;Literature,Russian Literature;Philosophy;Novels;Mystery,Crime;Literature,19th Century;Academic,School"
16021,The Trouble with the Pears: An Intimate Portrait of Erzsebet Bathory,Gia Bathory Al Babel,2.55,1425910394,9781425910396,eng,272,33,7,2/14/2006,Authorhouse,Fiction
